provinsi,tahun,bulan,stok_beras_ton,stok_padi_ton,harga_beras,jumlah_bencana,jumlah_curah_hujan,durasi_hujan_berturut_turut,max_curah_hujan,jumlah_hari_puasa,jumlah_hari_lebaran,jumlah_hari_nataru,harga_beras_bulan_lalu,stok_beras_bulan_lalu,tanggal,cluster_kmeans,anomaly_isolation_forest
MALUKU UTARA,2024,8,1068.16689,1873.977,"16,700",6,331.1,11,53.2,0,0,0,"16,700",890.139075,2024-08-01,0,1
MALUKU UTARA,2024,9,1780.27815,3123.295,"16,700",2,36.2,2,10.0,0,0,0,"16,700",1068.16689,2024-09-01,0,1
MALUKU UTARA,2024,10,1780.27815,3123.295,"16,700",2,82.0,3,32.5,0,0,0,"16,700",1780.27815,2024-10-01,0,1
MALUKU UTARA,2024,11,712.11126,1249.318,"16,700",0,119.1,8,15.5,0,0,0,"16,700",1780.27815,2024-11-01,0,1
MALUKU UTARA,2024,12,712.11126,1249.318,"16,700",9,306.2,5,65.2,0,0,2,"16,700",712.11126,2024-12-01,0,1
MALUKU UTARA,2025,1,2830.150562,4579.91,"16,700",4,117.5,7,19.0,0,0,1,"16,700",712.11126,2025-01-01,0,1
MALUKU UTARA,2025,2,2112.202375,3618.5,"16,700",5,232.3,4,38.2,0,0,0,"16,700",2830.150562,2025-02-01,0,1
MALUKU UTARA,2025,3,959.249235,1643.18,"16,700",10,250.0,7,68.0,30,2,0,"16,700",2112.202375,2025-03-01,0,1
MALUKU UTARA,2025,4,608.4424763,1011.48,"16,700",7,321.2,6,76.1,0,5,0,"16,700",959.249235,2025-04-01,0,1
MALUKU UTARA,2025,5,1116.575002,1837.92,"16,700",3,135.8,3,28.9,0,0,0,"16,700",608.4424763,2025-05-01,0,1
MALUKU UTARA,2025,6,1104.095095,1851.44,"16,700",7,152.2,11,32.5,0,0,0,"16,700",1116.575002,2025-06-01,0,1
NUSA TENGGARA BARAT,2021,2,48548.94653,85173.5904,"10,300",22,0.0,0,0.0,0,0,0,"10,350",40457.45544,2021-02-01,0,1
NUSA TENGGARA BARAT,2021,3,121372.3663,212933.976,"10,400",8,0.0,0,0.0,0,0,0,"10,300",48548.94653,2021-03-01,0,1
NUSA TENGGARA BARAT,2021,4,145646.8396,255520.7712,"9,850",6,0.0,0,0.0,18,0,0,"10,400",121372.3663,2021-04-01,0,1
NUSA TENGGARA BARAT,2021,5,80914.91088,141955.984,"9,550",3,0.0,0,0.0,12,3,0,"9,850",145646.8396,2021-05-01,0,1
NUSA TENGGARA BARAT,2021,6,56640.43762,99369.1888,"9,500",0,0.0,0,0.0,0,0,0,"9,550",80914.91088,2021-06-01,0,1
NUSA TENGGARA BARAT,2021,7,40457.45544,70977.992,"9,500",0,0.0,0,0.0,0,0,0,"9,500",56640.43762,2021-07-01,0,1
NUSA TENGGARA BARAT,2021,8,48548.94653,85173.5904,"9,550",0,0.0,0,0.0,0,0,0,"9,500",40457.45544,2021-08-01,0,1
NUSA TENGGARA BARAT,2021,9,80914.91088,141955.984,"9,550",1,0.0,0,0.0,0,0,0,"9,550",48548.94653,2021-09-01,0,1
NUSA TENGGARA BARAT,2021,10,80914.91088,141955.984,"9,350",2,0.0,0,0.0,0,0,0,"9,550",80914.91088,2021-10-01,0,1
NUSA TENGGARA BARAT,2021,11,32365.96435,56782.3936,"9,350",14,0.0,0,0.0,0,0,0,"9,350",80914.91088,2021-11-01,0,1
NUSA TENGGARA BARAT,2021,12,32365.96435,56782.3936,"9,350",27,0.0,0,0.0,0,0,1,"9,350",32365.96435,2021-12-01,0,1
NUSA TENGGARA BARAT,2022,1,41408.9459,72647.2735,"9,600",5,0.0,0,0.0,0,0,1,"9,350",32365.96435,2022-01-01,0,1
NUSA TENGGARA BARAT,2022,2,49690.73507,87176.7282,"9,700",5,0.0,0,0.0,0,0,0,"9,600",41408.9459,2022-02-01,0,1
NUSA TENGGARA BARAT,2022,3,124226.8377,217941.8205,"9,650",3,0.0,0,0.0,0,0,0,"9,700",49690.73507,2022-03-01,0,1
NUSA TENGGARA BARAT,2022,4,149072.2052,261530.1846,"9,350",5,0.0,0,0.0,28,1,0,"9,650",124226.8377,2022-04-01,0,1
NUSA TENGGARA BARAT,2022,5,82817.89179,145294.547,"9,350",0,0.0,0,0.0,2,5,0,"9,350",149072.2052,2022-05-01,0,1
NUSA TENGGARA BARAT,2022,6,57972.52425,101706.1829,"9,200",3,0.0,0,0.0,0,0,0,"9,350",82817.89179,2022-06-01,0,1
NUSA TENGGARA BARAT,2022,7,41408.9459,72647.2735,"9,200",0,0.0,0,0.0,0,0,0,"9,200",57972.52425,2022-07-01,0,1
NUSA TENGGARA BARAT,2022,8,49690.73507,87176.7282,"9,200",1,0.0,0,0.0,0,0,0,"9,200",41408.9459,2022-08-01,0,1
NUSA TENGGARA BARAT,2022,9,82817.89179,145294.547,"9,850",1,0.0,0,0.0,0,0,0,"9,200",49690.73507,2022-09-01,0,1
NUSA TENGGARA BARAT,2022,10,82817.89179,145294.547,"10,150",13,0.0,0,0.0,0,0,0,"9,850",82817.89179,2022-10-01,0,1
NUSA TENGGARA BARAT,2022,11,33127.15672,58117.8188,"10,350",7,0.0,0,0.0,0,0,0,"10,150",82817.89179,2022-11-01,0,1
NUSA TENGGARA BARAT,2022,12,33127.15672,58117.8188,"10,450",5,0.0,0,0.0,0,0,1,"10,350",33127.15672,2022-12-01,0,1
NUSA TENGGARA BARAT,2023,1,43848.30222,76926.846,"10,450",22,0.0,0,0.0,0,0,1,"10,450",33127.15672,2023-01-01,0,1
NUSA TENGGARA BARAT,2023,2,52617.96266,92312.2152,"11,200",41,0.0,0,0.0,0,0,0,"10,450",43848.30222,2023-02-01,0,1
NUSA TENGGARA BARAT,2023,3,131544.9067,230780.538,"10,750",19,0.0,0,0.0,9,0,0,"11,200",52617.96266,2023-03-01,0,1
NUSA TENGGARA BARAT,2023,4,157853.888,276936.6456,"10,850",16,0.0,0,0.0,21,7,0,"10,750",131544.9067,2023-04-01,0,1
NUSA TENGGARA BARAT,2023,5,87696.60444,153853.692,"10,900",5,0.0,0,0.0,0,0,0,"10,850",157853.888,2023-05-01,0,1
NUSA TENGGARA BARAT,2023,6,61387.62311,107697.5844,"10,950",8,0.0,0,0.0,0,0,0,"10,900",87696.60444,2023-06-01,0,1
NUSA TENGGARA BARAT,2023,7,43848.30222,76926.846,"10,950",4,0.0,0,0.0,0,0,0,"10,950",61387.62311,2023-07-01,0,1
NUSA TENGGARA BARAT,2023,8,52617.96266,92312.2152,"11,000",1,0.0,0,0.0,0,0,0,"10,950",43848.30222,2023-08-01,0,1
NUSA TENGGARA BARAT,2023,9,87696.60444,153853.692,"11,750",5,0.0,0,0.0,0,0,0,"11,000",52617.96266,2023-09-01,0,1
NUSA TENGGARA BARAT,2023,10,87696.60444,153853.692,"13,050",2,0.0,0,0.0,0,0,0,"11,750",87696.60444,2023-10-01,0,1
NUSA TENGGARA BARAT,2023,11,35078.64178,61541.4768,"13,200",17,0.0,0,0.0,0,0,0,"13,050",87696.60444,2023-11-01,0,1
NUSA TENGGARA BARAT,2023,12,35078.64178,61541.4768,"13,300",16,0.0,0,0.0,0,0,2,"13,200",35078.64178,2023-12-01,0,1
NUSA TENGGARA BARAT,2024,1,41422.13855,72670.4185,"13,300",2,0.0,0,0.0,0,0,1,"13,300",35078.64178,2024-01-01,0,1
NUSA TENGGARA BARAT,2024,2,49706.56625,87204.5022,"13,650",10,0.0,0,0.0,0,0,0,"13,300",41422.13855,2024-02-01,0,1
NUSA TENGGARA BARAT,2024,3,124266.4156,218011.2555,"14,700",10,0.0,0,0.0,20,0,0,"13,650",49706.56625,2024-03-01,0,1
NUSA TENGGARA BARAT,2024,4,149119.6988,261613.5066,"13,700",2,0.0,0,0.0,9,6,0,"14,700",124266.4156,2024-04-01,0,1
NUSA TENGGARA BARAT,2024,5,82844.27709,145340.837,"13,150",0,0.0,0,0.0,0,0,0,"13,700",149119.6988,2024-05-01,0,1
NUSA TENGGARA BARAT,2024,6,57990.99396,101738.5859,"13,300",7,0.0,0,0.0,0,0,0,"13,150",82844.27709,2024-06-01,0,1
NUSA TENGGARA BARAT,2024,7,41422.13855,72670.4185,"13,500",4,0.0,0,0.0,0,0,0,"13,300",57990.99396,2024-07-01,0,1
NUSA TENGGARA BARAT,2024,8,49706.56625,87204.5022,"13,500",1,0.0,0,0.0,0,0,0,"13,500",41422.13855,2024-08-01,0,1
NUSA TENGGARA BARAT,2024,9,82844.27709,145340.837,"13,450",0,0.0,0,0.0,0,0,0,"13,500",49706.56625,2024-09-01,0,1
NUSA TENGGARA BARAT,2024,10,82844.27709,145340.837,"13,750",0,0.0,0,0.0,0,0,0,"13,450",82844.27709,2024-10-01,0,1
NUSA TENGGARA BARAT,2024,11,33137.71084,58136.3348,"13,750",12,0.0,0,0.0,0,0,0,"13,750",82844.27709,2024-11-01,0,1
NUSA TENGGARA BARAT,2024,12,33137.71084,58136.3348,"13,750",29,0.0,0,0.0,0,0,2,"13,750",33137.71084,2024-12-01,0,1
NUSA TENGGARA BARAT,2025,1,18152.74672,30383.69,"13,750",26,0.0,0,0.0,0,0,1,"13,750",33137.71084,2025-01-01,0,1
NUSA TENGGARA BARAT,2025,2,27714.44868,47042.31,"13,950",26,0.0,0,0.0,0,0,0,"13,750",18152.74672,2025-02-01,0,1
NUSA TENGGARA BARAT,2025,3,140445.5665,236155.28,"13,850",10,0.0,0,0.0,30,2,0,"13,950",27714.44868,2025-03-01,0,1
NUSA TENGGARA BARAT,2025,4,319600.3538,547871.06,"13,900",4,0.0,0,0.0,0,5,0,"13,850",140445.5665,2025-04-01,0,1
NUSA TENGGARA BARAT,2025,5,133559.7935,216383.58,"13,850",4,0.0,0,0.0,0,0,0,"13,900",319600.3538,2025-05-01,0,1
NUSA TENGGARA BARAT,2025,6,30023.32624,49434.44,"13,800",3,0.0,0,0.0,0,0,0,"13,850",133559.7935,2025-06-01,0,1
NUSA TENGGARA TIMUR,2021,2,25030.21871,43912.6644,"11,350",24,0.0,0,0.0,0,0,0,"11,700",20858.51559,2021-02-01,0,1
NUSA TENGGARA TIMUR,2021,3,62575.54677,109781.661,"11,300",5,0.0,0,0.0,0,0,0,"11,350",25030.21871,2021-03-01,0,1
NUSA TENGGARA TIMUR,2021,4,75090.65612,131737.9932,"11,300",25,0.0,0,0.0,18,0,0,"11,300",62575.54677,2021-04-01,0,1
NUSA TENGGARA TIMUR,2021,5,41717.03118,73187.774,"11,300",1,0.0,0,0.0,12,3,0,"11,300",75090.65612,2021-05-01,0,1
NUSA TENGGARA TIMUR,2021,6,29201.92183,51231.4418,"11,300",0,0.0,0,0.0,0,0,0,"11,300",41717.03118,2021-06-01,0,1
NUSA TENGGARA TIMUR,2021,7,20858.51559,36593.887,"11,300",2,0.0,0,0.0,0,0,0,"11,300",29201.92183,2021-07-01,0,1
NUSA TENGGARA TIMUR,2021,8,25030.21871,43912.6644,"11,300",1,0.0,0,0.0,0,0,0,"11,300",20858.51559,2021-08-01,0,1
NUSA TENGGARA TIMUR,2021,9,41717.03118,73187.774,"11,300",3,0.0,0,0.0,0,0,0,"11,300",25030.21871,2021-09-01,0,1
NUSA TENGGARA TIMUR,2021,10,41717.03118,73187.774,"11,300",2,0.0,0,0.0,0,0,0,"11,300",41717.03118,2021-10-01,0,1
NUSA TENGGARA TIMUR,2021,11,16686.81247,29275.1096,"11,300",13,0.0,0,0.0,0,0,0,"11,300",41717.03118,2021-11-01,0,1
NUSA TENGGARA TIMUR,2021,12,16686.81247,29275.1096,"11,300",12,0.0,0,0.0,0,0,1,"11,300",16686.81247,2021-12-01,0,1
NUSA TENGGARA TIMUR,2022,1,21547.42244,37802.4955,"11,300",8,0.0,0,0.0,0,0,1,"11,300",16686.81247,2022-01-01,0,1
NUSA TENGGARA TIMUR,2022,2,25856.90692,45362.9946,"11,450",10,0.0,0,0.0,0,0,0,"11,300",21547.42244,2022-02-01,0,1
NUSA TENGGARA TIMUR,2022,3,64642.2673,113407.4865,"11,450",1,0.0,0,0.0,0,0,0,"11,450",25856.90692,2022-03-01,0,1
NUSA TENGGARA TIMUR,2022,4,77570.72077,136088.9838,"11,450",0,0.0,0,0.0,28,1,0,"11,450",64642.2673,2022-04-01,0,1
NUSA TENGGARA TIMUR,2022,5,43094.84487,75604.991,"11,450",0,0.0,0,0.0,2,5,0,"11,450",77570.72077,2022-05-01,0,1
NUSA TENGGARA TIMUR,2022,6,30166.39141,52923.4937,"11,400",5,0.0,0,0.0,0,0,0,"11,450",43094.84487,2022-06-01,0,1
NUSA TENGGARA TIMUR,2022,7,21547.42244,37802.4955,"11,400",0,0.0,0,0.0,0,0,0,"11,400",30166.39141,2022-07-01,0,1
NUSA TENGGARA TIMUR,2022,8,25856.90692,45362.9946,"11,400",0,0.0,0,0.0,0,0,0,"11,400",21547.42244,2022-08-01,0,1
NUSA TENGGARA TIMUR,2022,9,43094.84487,75604.991,"11,400",2,0.0,0,0.0,0,0,0,"11,400",25856.90692,2022-09-01,0,1
NUSA TENGGARA TIMUR,2022,10,43094.84487,75604.991,"11,400",4,0.0,0,0.0,0,0,0,"11,400",43094.84487,2022-10-01,0,1
NUSA TENGGARA TIMUR,2022,11,17237.93795,30241.9964,"11,550",6,0.0,0,0.0,0,0,0,"11,400",43094.84487,2022-11-01,0,1
NUSA TENGGARA TIMUR,2022,12,17237.93795,30241.9964,"11,550",10,0.0,0,0.0,0,0,1,"11,550",17237.93795,2022-12-01,0,1
NUSA TENGGARA TIMUR,2023,1,21854.09811,38340.523,"11,550",29,0.0,0,0.0,0,0,1,"11,550",17237.93795,2023-01-01,0,1
NUSA TENGGARA TIMUR,2023,2,26224.91773,46008.6276,"11,950",32,0.0,0,0.0,0,0,0,"11,550",21854.09811,2023-02-01,0,1
NUSA TENGGARA TIMUR,2023,3,65562.29433,115021.569,"13,050",9,0.0,0,0.0,9,0,0,"11,950",26224.91773,2023-03-01,0,1
NUSA TENGGARA TIMUR,2023,4,78674.7532,138025.8828,"14,300",5,0.0,0,0.0,21,7,0,"13,050",65562.29433,2023-04-01,0,1
NUSA TENGGARA TIMUR,2023,5,43708.19622,76681.046,"14,250",1,0.0,0,0.0,0,0,0,"14,300",78674.7532,2023-05-01,0,1
NUSA TENGGARA TIMUR,2023,6,30595.73735,53676.7322,"14,250",1,0.0,0,0.0,0,0,0,"14,250",43708.19622,2023-06-01,0,1
NUSA TENGGARA TIMUR,2023,7,21854.09811,38340.523,"14,350",2,0.0,0,0.0,0,0,0,"14,250",30595.73735,2023-07-01,0,1
NUSA TENGGARA TIMUR,2023,8,26224.91773,46008.6276,"14,400",7,0.0,0,0.0,0,0,0,"14,350",21854.09811,2023-08-01,0,1
NUSA TENGGARA TIMUR,2023,9,43708.19622,76681.046,"14,200",11,0.0,0,0.0,0,0,0,"14,400",26224.91773,2023-09-01,0,1
NUSA TENGGARA TIMUR,2023,10,43708.19622,76681.046,"14,750",6,0.0,0,0.0,0,0,0,"14,200",43708.19622,2023-10-01,0,1
NUSA TENGGARA TIMUR,2023,11,17483.27849,30672.4184,"14,900",6,0.0,0,0.0,0,0,0,"14,750",43708.19622,2023-11-01,0,1
NUSA TENGGARA TIMUR,2023,12,17483.27849,30672.4184,"15,000",6,0.0,0,0.0,0,0,2,"14,900",17483.27849,2023-12-01,0,1
NUSA TENGGARA TIMUR,2024,1,20172.08739,35389.627,"15,100",8,0.0,0,0.0,0,0,1,"15,000",17483.27849,2024-01-01,0,1
NUSA TENGGARA TIMUR,2024,2,24206.50487,42467.5524,"15,100",1,0.0,0,0.0,0,0,0,"15,100",20172.08739,2024-02-01,0,1
NUSA TENGGARA TIMUR,2024,3,60516.26217,106168.881,"15,900",16,0.0,0,0.0,20,0,0,"15,100",24206.50487,2024-03-01,0,1
NUSA TENGGARA TIMUR,2024,4,72619.5146,127402.6572,"16,200",1,0.0,0,0.0,9,6,0,"15,900",60516.26217,2024-04-01,0,1
NUSA TENGGARA TIMUR,2024,5,40344.17478,70779.254,"16,100",3,0.0,0,0.0,0,0,0,"16,200",72619.5146,2024-05-01,0,1
NUSA TENGGARA TIMUR,2024,6,28240.92235,49545.4778,"15,850",2,0.0,0,0.0,0,0,0,"16,100",40344.17478,2024-06-01,0,1
NUSA TENGGARA TIMUR,2024,7,20172.08739,35389.627,"15,650",7,0.0,0,0.0,0,0,0,"15,850",28240.92235,2024-07-01,0,1
NUSA TENGGARA TIMUR,2024,8,24206.50487,42467.5524,"15,400",2,0.0,0,0.0,0,0,0,"15,650",20172.08739,2024-08-01,0,1
NUSA TENGGARA TIMUR,2024,9,40344.17478,70779.254,"15,450",4,0.0,0,0.0,0,0,0,"15,400",24206.50487,2024-09-01,0,1
NUSA TENGGARA TIMUR,2024,10,40344.17478,70779.254,"15,400",7,0.0,0,0.0,0,0,0,"15,450",40344.17478,2024-10-01,0,1
NUSA TENGGARA TIMUR,2024,11,16137.66991,28311.7016,"15,400",1,0.0,0,0.0,0,0,0,"15,400",40344.17478,2024-11-01,0,1
NUSA TENGGARA TIMUR,2024,12,16137.66991,28311.7016,"15,450",2,0.0,0,0.0,0,0,2,"15,400",16137.66991,2024-12-01,0,1
NUSA TENGGARA TIMUR,2025,1,15007.33756,25426.28,"15,450",19,0.0,0,0.0,0,0,1,"15,450",16137.66991,2025-01-01,0,1
NUSA TENGGARA TIMUR,2025,2,6928.617298,11976.25,"15,400",15,0.0,0,0.0,0,0,0,"15,450",15007.33756,2025-02-01,0,1
NUSA TENGGARA TIMUR,2025,3,24648.42347,39954.83,"15,400",12,0.0,0,0.0,30,2,0,"15,400",6928.617298,2025-03-01,0,1
NUSA TENGGARA TIMUR,2025,4,77108.48279,129798.5,"15,400",2,0.0,0,0.0,0,5,0,"15,400",24648.42347,2025-04-01,0,1
NUSA TENGGARA TIMUR,2025,5,158159.4352,276160.99,"15,300",6,0.0,0,0.0,0,0,0,"15,400",77108.48279,2025-05-01,0,1
NUSA TENGGARA TIMUR,2025,6,81778.35833,134702.47,"15,300",2,0.0,0,0.0,0,0,0,"15,300",158159.4352,2025-06-01,0,1
PAPUA,2021,2,9790.76916,17176.788,"12,150",9,48.0,4,16.5,0,0,0,"12,300",8158.9743,2021-02-01,0,1
PAPUA,2021,3,24476.9229,42941.97,"12,150",2,112.7,5,26.5,0,0,0,"12,150",9790.76916,2021-03-01,0,1
PAPUA,2021,4,29372.30748,51530.364,"12,050",2,31.3,3,15.6,18,0,0,"12,150",24476.9229,2021-04-01,0,1
PAPUA,2021,5,16317.9486,28627.98,"12,100",1,0.0,0,0.0,12,3,0,"12,050",29372.30748,2021-05-01,0,1
PAPUA,2021,6,11422.56402,20039.586,"10,800",0,200.6,3,112.0,0,0,0,"12,100",16317.9486,2021-06-01,0,1
PAPUA,2021,7,8158.9743,14313.99,"12,150",1,27.6,2,7.0,0,0,0,"10,800",11422.56402,2021-07-01,0,1
PAPUA,2021,8,9790.76916,17176.788,"12,050",0,52.4,3,19.5,0,0,0,"12,150",8158.9743,2021-08-01,0,1
PAPUA,2021,9,16317.9486,28627.98,"12,000",2,158.6,5,71.0,0,0,0,"12,050",9790.76916,2021-09-01,0,1
PAPUA,2021,10,16317.9486,28627.98,"12,050",0,25.8,2,10.6,0,0,0,"12,000",16317.9486,2021-10-01,0,1
PAPUA,2021,11,6527.17944,11451.192,"12,050",1,100.2,3,65.0,0,0,0,"12,050",16317.9486,2021-11-01,0,1
PAPUA,2021,12,6527.17944,11451.192,"12,100",8,57.2,4,38.0,0,0,1,"12,050",6527.17944,2021-12-01,0,1
PAPUA,2022,1,5527.388895,9697.1735,"12,100",3,0.0,0,0.0,0,0,1,"12,100",6527.17944,2022-01-01,0,1
PAPUA,2022,2,6632.866674,11636.6082,"12,150",1,124.6,8,82.8,0,0,0,"12,100",5527.388895,2022-02-01,0,1
PAPUA,2022,3,16582.16668,29091.5205,"12,150",1,116.0,2,21.8,0,0,0,"12,150",6632.866674,2022-03-01,0,1
PAPUA,2022,4,19898.60002,34909.8246,"12,300",0,130.4,3,103.0,28,1,0,"12,150",16582.16668,2022-04-01,0,1
PAPUA,2022,5,11054.77779,19394.347,"12,300",0,49.4,2,16.0,2,5,0,"12,300",19898.60002,2022-05-01,0,1
PAPUA,2022,6,7738.344453,13576.0429,"12,300",1,24.2,2,18.6,0,0,0,"12,300",11054.77779,2022-06-01,0,1
PAPUA,2022,7,5527.388895,9697.1735,"12,300",1,0.0,0,0.0,0,0,0,"12,300",7738.344453,2022-07-01,0,1
PAPUA,2022,8,6632.866674,11636.6082,"12,300",0,20.0,3,7.6,0,0,0,"12,300",5527.388895,2022-08-01,0,1
PAPUA,2022,9,11054.77779,19394.347,"12,300",1,0.0,0,0.0,0,0,0,"12,300",6632.866674,2022-09-01,0,1
PAPUA,2022,10,11054.77779,19394.347,"12,350",0,0.0,0,0.0,0,0,0,"12,300",11054.77779,2022-10-01,0,1
PAPUA,2022,11,4421.911116,7757.7388,"12,450",0,63.6,1,39.7,0,0,0,"12,350",11054.77779,2022-11-01,0,1
PAPUA,2022,12,4421.911116,7757.7388,"12,450",0,13.5,2,8.5,0,0,1,"12,450",4421.911116,2022-12-01,0,1
PAPUA,2023,1,107.172825,188.0225,"12,850",0,83.8,4,25.5,0,0,1,"12,450",4421.911116,2023-01-01,0,1
PAPUA,2023,2,128.60739,225.627,"13,500",0,41.2,4,26.0,0,0,0,"12,850",107.172825,2023-02-01,0,1
PAPUA,2023,3,321.518475,564.0675,"13,550",0,81.9,6,25.3,9,0,0,"13,500",128.60739,2023-03-01,0,1
PAPUA,2023,4,385.82217,676.881,"13,650",0,182.4,4,47.0,21,7,0,"13,550",321.518475,2023-04-01,0,1
PAPUA,2023,5,214.34565,376.045,"13,700",0,127.2,10,30.8,0,0,0,"13,650",385.82217,2023-05-01,0,1
PAPUA,2023,6,150.041955,263.2315,"14,400",0,130.8,4,46.7,0,0,0,"13,700",214.34565,2023-06-01,0,1
PAPUA,2023,7,107.172825,188.0225,"14,800",0,305.1,6,89.3,0,0,0,"14,400",150.041955,2023-07-01,0,1
PAPUA,2023,8,128.60739,225.627,"14,650",0,39.3,3,14.7,0,0,0,"14,800",107.172825,2023-08-01,0,1
PAPUA,2023,9,214.34565,376.045,"14,650",0,167.8,12,28.0,0,0,0,"14,650",128.60739,2023-09-01,0,1
PAPUA,2023,10,214.34565,376.045,"14,800",0,60.3,2,12.2,0,0,0,"14,650",214.34565,2023-10-01,0,1
PAPUA,2023,11,85.73826,150.418,"15,050",0,194.3,2,93.8,0,0,0,"14,800",214.34565,2023-11-01,0,1
PAPUA,2023,12,85.73826,150.418,"15,200",0,153.0,4,61.7,0,0,2,"15,050",85.73826,2023-12-01,0,1
PAPUA,2024,1,131.383575,230.4975,"15,350",0,180.2,8,35.6,0,0,1,"15,200",85.73826,2024-01-01,0,1
PAPUA,2024,2,157.66029,276.597,"15,350",0,159.4,3,36.8,0,0,0,"15,350",131.383575,2024-02-01,0,1
PAPUA,2024,3,394.150725,691.4925,"16,900",0,195.4,3,46.2,20,0,0,"15,350",157.66029,2024-03-01,0,1
PAPUA,2024,4,472.98087,829.791,"17,000",0,200.5,5,41.8,9,6,0,"16,900",394.150725,2024-04-01,0,1
PAPUA,2024,5,262.76715,460.995,"16,900",0,302.2,5,54.3,0,0,0,"17,000",472.98087,2024-05-01,0,1
PAPUA,2024,6,183.937005,322.6965,"16,950",0,120.8,5,20.3,0,0,0,"16,900",262.76715,2024-06-01,0,1
PAPUA,2024,7,131.383575,230.4975,"16,950",0,30133.2,10,9999.0,0,0,0,"16,950",183.937005,2024-07-01,1,-1
PAPUA,2024,8,157.66029,276.597,"17,050",0,10102.0,9,9999.0,0,0,0,"16,950",131.383575,2024-08-01,1,-1
PAPUA,2024,9,262.76715,460.995,"17,050",0,52.0,2,14.0,0,0,0,"17,050",157.66029,2024-09-01,0,1
PAPUA,2024,10,262.76715,460.995,"16,950",0,20037.0,7,9999.0,0,0,0,"17,050",262.76715,2024-10-01,1,-1
PAPUA,2024,11,105.10686,184.398,"16,800",0,0.0,0,0.0,0,0,0,"16,950",262.76715,2024-11-01,0,1
PAPUA,2024,12,105.10686,184.398,"16,800",0,69.0,4,23.0,0,0,2,"16,800",105.10686,2024-12-01,0,1
PAPUA,2025,1,9.723880334,16.2,"16,750",0,0.0,0,0.0,0,0,1,"16,800",105.10686,2025-01-01,0,1
PAPUA,2025,2,78.6414989,128.42,"16,750",2,0.0,0,0.0,0,0,0,"16,750",9.723880334,2025-02-01,0,1
PAPUA,2025,3,81.16816384,131.06,"16,800",5,0.0,0,0.0,30,2,0,"16,750",78.6414989,2025-03-01,0,1
PAPUA,2025,4,54.58739003,94.89,"18,150",1,0.0,0,0.0,0,5,0,"16,800",81.16816384,2025-04-01,0,1
PAPUA,2025,5,149.3260542,243.27,"18,200",0,0.0,0,0.0,0,0,0,"18,150",54.58739003,2025-05-01,0,1
PAPUA,2025,6,142.8243865,245.53,"18,500",1,0.0,0,0.0,0,0,0,"18,200",149.3260542,2025-06-01,0,1
PAPUA BARAT,2021,2,920.901006,1615.6158,"12,900",0,176.4,6,60.5,0,0,0,"12,950",767.417505,2021-02-01,0,1
PAPUA BARAT,2021,3,2302.252515,4039.0395,"13,150",0,233.1,4,41.2,0,0,0,"12,900",920.901006,2021-03-01,0,1
PAPUA BARAT,2021,4,2762.703018,4846.8474,"13,150",0,124.0,6,33.4,18,0,0,"13,150",2302.252515,2021-04-01,0,1
PAPUA BARAT,2021,5,1534.83501,2692.693,"13,150",0,230.3,6,38.4,12,3,0,"13,150",2762.703018,2021-05-01,0,1
PAPUA BARAT,2021,6,1074.384507,1884.8851,"13,150",0,453.8,7,73.2,0,0,0,"13,150",1534.83501,2021-06-01,0,1
PAPUA BARAT,2021,7,767.417505,1346.3465,"13,150",0,322.5,17,48.2,0,0,0,"13,150",1074.384507,2021-07-01,0,1
PAPUA BARAT,2021,8,920.901006,1615.6158,"13,000",2,470.2,22,91.9,0,0,0,"13,150",767.417505,2021-08-01,0,1
PAPUA BARAT,2021,9,1534.83501,2692.693,"13,000",1,559.2,23,105.2,0,0,0,"13,000",920.901006,2021-09-01,0,1
PAPUA BARAT,2021,10,1534.83501,2692.693,"13,000",1,183.9,2,48.6,0,0,0,"13,000",1534.83501,2021-10-01,0,1
PAPUA BARAT,2021,11,613.934004,1077.0772,"13,000",2,287.0,8,73.3,0,0,0,"13,000",1534.83501,2021-11-01,0,1
PAPUA BARAT,2021,12,613.934004,1077.0772,"13,000",2,337.8,6,49.9,0,0,1,"13,000",613.934004,2021-12-01,0,1
PAPUA BARAT,2022,1,682.97172,1198.196,"13,000",0,166.5,2,46.9,0,0,1,"13,000",613.934004,2022-01-01,0,1
PAPUA BARAT,2022,2,819.566064,1437.8352,"13,150",4,299.9,6,61.0,0,0,0,"13,000",682.97172,2022-02-01,0,1
PAPUA BARAT,2022,3,2048.91516,3594.588,"13,200",1,236.1,7,45.2,0,0,0,"13,150",819.566064,2022-03-01,0,1
PAPUA BARAT,2022,4,2458.698192,4313.5056,"13,200",1,108.7,4,43.8,28,1,0,"13,200",2048.91516,2022-04-01,0,1
PAPUA BARAT,2022,5,1365.94344,2396.392,"13,200",2,321.6,7,70.2,2,5,0,"13,200",2458.698192,2022-05-01,0,1
PAPUA BARAT,2022,6,956.160408,1677.4744,"13,200",0,403.3,8,63.4,0,0,0,"13,200",1365.94344,2022-06-01,0,1
PAPUA BARAT,2022,7,682.97172,1198.196,"13,200",5,529.4,10,80.5,0,0,0,"13,200",956.160408,2022-07-01,0,1
PAPUA BARAT,2022,8,819.566064,1437.8352,"13,200",4,653.0,10,140.9,0,0,0,"13,200",682.97172,2022-08-01,0,1
